98.2128	18.3765	0.550933	-0.480873	98.2105	18.3739	61.0941	22.7449	2.48697	0.753031
99.0332	17.3631	0.985547	-1.33994	99.0363	17.357	64.8454	0.356649	2.67185	1.47701e+15
99.9971	16.9772	0.950712	0.199192	99.9969	16.9882	63.5955	23.4479	2.43482	0.631987
101.201	16.5442	1.35898	-0.820806	101.204	16.5368	68.0262	0.356551	2.50332	1.47701e+15
102.389	16.3915	1.08299	0.257165	102.387	16.3992	66.0431	24.0276	2.37349	0.508655
103.009	15.3679	0.335972	-1.80929	103.003	15.353	70.1034	0.348722	2.2301	1.47701e+15
104.106	15.2512	1.56354	0.921656	104.114	15.2708	68.4273	24.4824	2.30293	0.385623
105.542	14.4611	1.35902	-1.84018	105.541	14.4412	72.9509	0.34404	2.50264	1.47701e+15
106.832	14.0319	1.24707	0.436261	106.831	14.0482	70.7384	24.8137	2.22347	0.265395
108.084	13.6696	1.25429	-0.851983	108.084	13.6604	74.9195	0.335587	2.20292	1.47701e+15
109.532	13.5627	1.56779	0.35011	109.534	13.5714	72.9675	25.025	2.13584	0.150292
111.063	12.5966	1.50888	-1.77346	111.063	12.5814	77.2425	0.33006	2.09528	1.47701e+15
112.909	12.4687	2.05162	0.881394	112.913	12.4877	75.1062	25.1224	2.04114	0.0423626
114.803	12.5597	1.79752	-0.393753	114.801	12.5506	79.0767	0.323504	2.01598	1.47701e+15
116.686	12.1043	1.93589	-0.493306	116.687	12.1035	77.1475	25.1137	1.9408	-0.0566978
118.949	11.9965	2.46349	0.128688	118.953	12.0009	81.18	0.316864	1.61012	1.47701e+15
120.703	12.2899	1.31929	0.39446	120.695	12.2918	79.0861	25.0086	1.83649	-0.145607
123.551	12.828	3.78441	0.626281	123.568	12.8297	83.016	0.305513	1.74095	1.47701e+15
124.922	12.7821	-0.109002	-0.458315	124.894	12.7743	80.9183	24.8178	1.73008	-0.223536
127.818	13.3158	4.74016	1.14221	127.853	13.3273	84.8682	0.297412	1.48056	1.47701e+15
129.977	13.705	0.575535	-0.0726381	129.947	13.6963	82.6423	24.5525	1.6235	-0.29012
132.074	14.497	3.03042	1.32235	132.092	14.507	86.1583	0.292111	1.42953	1.47701e+15
135.074	15.0563	2.98065	0.0912584	135.074	15.0475	84.2584	24.2245	1.51869	-0.345444
137.566	16.2025	2.19289	1.79325	137.561	16.2147	87.7313	0.281023	1.49748	1.47701e+15
140.325	17.0193	3.10562	0.217914	140.331	17.008	85.7688	23.8451	1.41749	-0.390006
142.895	17.9832	2.24104	1.42143	142.888	17.9918	89.1957	0.269575	1.28511	1.47701e+15
145.389	19.1645	2.64991	1.03394	145.392	19.1617	87.1776	23.4252	1.32159	-0.424654
148.248	20.4722	2.98792	1.47569	148.251	20.4754	90.7171	0.262181	1.12589	1.47701e+15
150.692	22.1123	2.10992	1.74101	150.686	22.1142	88.4904	22.9745	1.23248	-0.450514
153.415	23.495	3.09858	1.16289	153.422	23.4909	91.3489	0.253953	1.14041	1.47701e+15
156.052	24.8067	2.35394	1.40299	156.047	24.8084	89.7145	22.5017	1.15138	-0.468904
158.899	26.0328	3.14985	1.11762	158.905	26.0308	92.5542	0.245367	0.83511	1.47701e+15
161.419	27.4225	2.13318	1.55648	161.412	27.4256	90.858	22.0141	1.07929	-0.481241
163.624	28.7707	2.24965	1.22048	163.625	28.7683	93.4908	0.238616	1.00233	1.47701e+15
166.817	30.2038	3.77103	1.5635	166.828	30.2062	91.9302	21.5174	1.01698	-0.488964
169.114	31.3762	1.39344	0.932627	169.097	31.3717	94.5333	0.229755	0.87701	1.47701e+15
172.156	32.34	4.05298	0.982922	172.175	32.3404	92.9411	21.016	0.964993	-0.493443
174.661	33.4609	1.55518	1.2055	174.643	33.4625	95.6679	0.222074	0.883478	1.47701e+15
177.021	34.2063	2.85344	0.463088	177.03	34.2009	93.9011	20.513	0.92369	-0.495919
180.142	35.1369	3.28594	1.21738	180.145	35.1423	95.9592	0.215368	0.832736	1.47701e+15
182.609	35.7599	1.964	0.258466	182.599	35.753	94.8209	20.01	0.893308	-0.497439
184.73	36.5098	2.21763	1.05129	184.732	36.5155	96.5637	0.207415	0.684403	1.47701e+15
186.946	36.9476	2.21539	0.0614443	186.946	36.9404	95.7116	19.5078	0.87398	-0.498816
189.462	37.4006	2.69943	0.693294	189.465	37.4052	97.5941	0.202002	0.777098	1.47701e+15
191.74	37.5691	2.02024	-0.153374	191.735	37.5631	96.5842	19.0065	0.865773	-0.500589
193.475	37.2805	1.55897	-0.371655	193.471	37.2789	98.3853	0.19298	0.737507	1.47701e+15
195.98	37.3935	3.08677	0.410268	195.991	37.3991	97.45	18.506	0.868716	-0.503009
197.74	37.7294	0.945412	0.290354	197.725	37.7285	99.212	0.184218	0.84305	1.47701e+15
199.287	37.2946	1.91628	-0.879676	199.294	37.2862	98.3198	18.0049	0.882805	-0.506023
201.545	36.9907	2.46763	0.0492707	201.549	36.9973	100.077	0.182427	0.743112	1.47701e+15
202.974	36.4635	0.792356	-0.880739	202.962	36.4568	99.2049	17.503	0.908006	-0.509278
203.988	36.1897	1.14933	0.0984462	203.991	36.1967	100.478	0.172988	0.923901	1.47701e+15
